customer_id,full_name,age,monthly_income,employment_years,credit_score,debt_to_income,region,customer_segment,risk_segment
1950,Sr. Gabriel Barrera,33,318.62,9,642,0.15,Zacatecas,Economic,High Risk
1951,Arcelia Benavídez,33,162.19,2,637,0.18,Durango,Economic,High Risk
1952,Barbara Benavídez Coronado,49,199.16,17,550,0.51,San Luis Potosí,Economic,High Risk
1953,Mónica Dulce María Enríquez,60,217.82,23,555,0.41,Michoacán de Ocampo,Economic,High Risk
1954,Rodrigo Esquivel,39,316.88,5,509,0.27,Oaxaca,Economic,High Risk
1955,Carlos Perales,52,284.64,30,505,0.55,Campeche,Economic,High Risk
1956,Estela Marisol Molina Montoya,63,97.56,3,641,0.38,Tlaxcala,Economic,High Risk
1957,Úrsula Noelia Alemán Angulo,48,170.97,21,680,0.14,Tamaulipas,Economic,Medium Risk
1958,Ing. Manuel Carmona,69,709.19,4,621,0.46,México,Economic,High Risk
1959,Ana María Matías Cruz,21,248.76,0,543,0.11,Quintana Roo,Economic,High Risk
1960,Gonzalo Avilés,27,298.41,1,516,0.42,Baja California,Economic,High Risk
1961,Omar de la O,59,275.26,19,525,0.47,Tabasco,Economic,High Risk
1962,Marisol Teresa Saldivar Estrada,62,211.3,17,554,0.51,Nayarit,Economic,High Risk
1963,Julio Valdivia,28,320.23,4,628,0.12,Sonora,Economic,High Risk
1964,Judith Wendolin Calvillo,58,403.78,0,615,0.36,Querétaro,Economic,High Risk
1965,Patricio Gregorio Alfaro Lozano,29,239.13,2,598,0.56,Nayarit,Economic,High Risk
1966,Teodoro Garica Casanova,70,188.63,15,608,0.34,Coahuila de Zaragoza,Economic,High Risk
1967,Elias Ramiro Ríos Vanegas,60,359.92,28,624,0.27,Michoacán de Ocampo,Economic,High Risk
1968,Diana Luz Soria,69,128.96,31,546,0.51,Sonora,Economic,High Risk
1969,Lic. Modesto Calvillo,32,82.26,7,543,0.47,Colima,Economic,High Risk
1970,Dr. Porfirio Montoya,49,331.57,20,599,0.29,Colima,Economic,High Risk
1971,Zeferino Guillermo Llamas Benavídez,61,214.13,41,552,0.53,Nuevo León,Economic,High Risk
1972,Yeni Ana Luisa Quintanilla Flórez,33,107.28,1,675,0.42,Tamaulipas,Economic,Medium Risk
1973,Celia Jaqueline Marroquín,23,144.36,0,576,0.56,Zacatecas,Economic,High Risk
1974,Eloy Gil,38,132.2,8,514,0.34,Tamaulipas,Economic,High Risk
1975,Abril Téllez de Anda,54,198.95,15,564,0.39,Chiapas,Economic,High Risk
1976,Guillermina Aguilera,51,203.11,19,535,0.49,Quintana Roo,Economic,High Risk
1977,Darío Zeferino Ybarra,36,228.29,0,554,0.54,Jalisco,Economic,High Risk
1978,Alonso Prieto,32,153.65,8,560,0.21,Quintana Roo,Economic,High Risk
1979,Esparta Armenta,29,270.1,3,587,0.42,México,Economic,High Risk
1980,Cristina Lucía Ojeda,47,327.74,4,620,0.56,Tabasco,Economic,High Risk
1981,Adela Escamilla Soria,41,213.2,18,554,0.3,Baja California,Economic,High Risk
1982,Ana Luisa Alfaro,27,230.16,8,632,0.36,Yucatán,Economic,High Risk
1983,Gabriel Luis Miguel Menchaca,35,264.6,12,598,0.34,Zacatecas,Economic,High Risk
1984,Andrea Caridad Vargas,70,255.2,47,538,0.15,Quintana Roo,Economic,High Risk
1985,Mario Gurule,53,327.13,25,502,0.43,Guanajuato,Economic,High Risk
1986,Vanesa Ybarra Orozco,54,169.67,17,636,0.55,Coahuila de Zaragoza,Economic,High Risk
1987,Humberto Zeferino Nieto,64,464.24,28,579,0.25,Baja California Sur,Economic,High Risk
1988,Ing. Rafaél Gallardo,37,193.36,13,583,0.47,Guanajuato,Economic,High Risk
1989,Ángel Gabriel Briseño Melgar,42,307.05,0,520,0.43,San Luis Potosí,Economic,High Risk
1990,Minerva Bétancourt Ornelas,47,152.35,0,570,0.45,Quintana Roo,Economic,High Risk
1991,Dolores Espinoza,68,212.46,2,629,0.33,Baja California,Economic,High Risk
1992,Zacarías Israel Balderas,62,252.69,5,526,0.29,Guanajuato,Economic,High Risk
1993,Srita. Emilia Gómez,58,,21,562,0.53,Querétaro,Economic,High Risk
1994,Judith Sonia Caballero,41,275.93,1,677,0.51,Tamaulipas,Economic,Medium Risk
1995,Amador Ramos Ceja,66,124.91,21,657,0.33,Distrito Federal,Economic,Medium Risk
1996,Inés Huerta,43,311.57,17,537,0.14,Baja California Sur,Economic,High Risk
1997,Dra. María José Escobedo,65,204.67,35,648,0.43,Nayarit,Economic,High Risk
1998,Rubén Cristobal Rosado Cruz,23,133.94,0,544,0.53,Baja California Sur,Economic,High Risk
1999,Dr. José Carlos Peres,41,162.75,12,631,0.32,Tlaxcala,Economic,High Risk
2000,Blanca Micaela Toledo Zayas,51,165.37,20,640,0.49,Nuevo León,Economic,High Risk
2001,Catalina Caridad Zamora,40,366.41,6,561,0.4,Guanajuato,Economic,High Risk
2002,Cynthia Loera,31,95.12,2,638,0.47,Tabasco,Economic,High Risk
2003,Sr. Mauro Montemayor,37,140.49,12,573,0.12,Distrito Federal,Economic,High Risk
2004,Emilio Evelio Ochoa Guzmán,43,299.93,17,527,0.56,Colima,Economic,High Risk
2005,Isaac Julio Cavazos,59,462.51,11,662,0.47,Puebla,Economic,Medium Risk
2006,Isaac Narváez,35,133.28,12,634,0.5,Jalisco,Economic,High Risk
2007,Ing. Adalberto Limón,68,158.12,24,649,0.33,Querétaro,Economic,High Risk
2008,Ivonne Minerva Villareal Roybal,66,369.61,3,596,0.28,Baja California,Economic,High Risk
2009,Ing. Federico Mena,54,316.84,3,560,0.35,Distrito Federal,Economic,High Risk
2010,Srita. Socorro Ortega,38,201.14,6,654,0.18,Veracruz de Ignacio de la Llave,Economic,Medium Risk
2011,Ing. Eric Vigil,43,301.23,12,662,0.26,Tlaxcala,Economic,Medium Risk
2012,Úrsula Limón Palomino,45,288.21,12,634,0.48,Durango,Economic,High Risk
2013,Victoria Almaraz Durán,55,420.91,3,505,0.44,San Luis Potosí,Economic,High Risk
2014,Marisol Rosario Irizarry,33,202.79,5,643,0.35,Guanajuato,Economic,High Risk
2015,Leonardo Jiménez Gutiérrez,55,275.78,8,675,0.15,Morelos,Economic,Medium Risk
2016,Juana Valdés,52,250.12,27,620,0.22,Campeche,Economic,High Risk
2017,Adalberto Baeza Salas,52,224.69,1,632,0.23,Puebla,Economic,High Risk
2018,Leonel Lugo Sevilla,64,138.19,18,603,0.13,Yucatán,Economic,High Risk
2019,Dr. Horacio Padrón,21,150.97,0,612,0.53,Distrito Federal,Economic,High Risk
2020,Evelio Timoteo Amador Centeno,47,516.95,14,631,0.23,Querétaro,Economic,High Risk
2021,Emilio Benavídez,56,197.14,27,655,0.43,Guanajuato,Economic,Medium Risk
2022,Irene Arcelia Salazar,41,451.64,18,603,0.6,Morelos,Economic,High Risk
2023,Abelardo Camilo Briones Ortega,61,158.59,15,528,0.34,Puebla,Economic,High Risk
2024,Marcos Bruno Gaitán,22,106.58,0,588,0.3,Colima,Economic,High Risk
2025,Miriam Nadia Anguiano Quiñones,37,140.58,12,655,0.55,Hidalgo,Economic,Medium Risk
2026,Ing. Roberto Aparicio,47,122.28,22,616,0.11,Coahuila de Zaragoza,Economic,High Risk
2027,Jaime Carrero Arroyo,52,,29,531,0.33,Colima,Economic,High Risk
2028,Esmeralda Graciela Reyes Serna,52,168.57,29,655,0.22,México,Economic,Medium Risk
2029,Isabela Carranza Ordóñez,31,160.88,3,657,0.19,Guerrero,Economic,Medium Risk
2030,Aurelio Gonzalo Tovar,36,296.0,8,649,0.39,Tamaulipas,Economic,High Risk
2031,Pascual Humberto Arteaga Castellanos,39,220.65,8,610,0.11,Hidalgo,Economic,High Risk
2032,Marcela Lourdes Lara Camacho,36,262.88,9,656,0.12,San Luis Potosí,Economic,Medium Risk
2033,Bernabé Verdugo,30,315.53,4,531,0.57,Oaxaca,Economic,High Risk
2034,Ing. Jorge Mendoza,55,290.91,27,585,0.23,Veracruz de Ignacio de la Llave,Economic,High Risk
2035,Cornelio Ortiz Calvillo,31,318.58,3,506,0.52,Oaxaca,Economic,High Risk
2036,Carmen Silvia Zambrano,60,120.48,3,594,0.49,México,Economic,High Risk
2037,Rubén Castañeda Ocampo,68,140.22,39,505,0.38,Tabasco,Economic,High Risk
2038,Miriam Valencia,22,380.74,0,616,0.12,Coahuila de Zaragoza,Economic,High Risk
2039,Sra. Emilia Ureña,55,350.08,35,675,0.43,Nayarit,Economic,Medium Risk
2040,Sra. Minerva Robles,42,68.37,18,535,0.31,Puebla,Economic,High Risk
2041,Sra. Marisol Delgado,36,192.29,11,638,0.6,Colima,Economic,High Risk
2042,Elisa Campos Vázquez,38,215.51,2,616,0.18,Michoacán de Ocampo,Economic,High Risk
2043,Ing. Fidel Escobar,26,229.72,3,529,0.18,Chihuahua,Economic,High Risk
2044,Sra. Lilia Barrios,25,178.57,0,655,0.29,Baja California Sur,Economic,Medium Risk
2045,Ing. Ricardo Zúñiga,55,234.26,5,518,0.48,Guerrero,Economic,High Risk
2046,Pamela Leal,42,121.75,14,505,0.17,Veracruz de Ignacio de la Llave,Economic,High Risk
2047,Araceli Carlota Roldán,67,267.02,28,591,0.19,Chiapas,Economic,High Risk
2048,Sr. Timoteo Granados,48,194.15,19,555,0.39,Colima,Economic,High Risk
2049,Genaro José Emilio Serna,58,220.53,23,507,0.34,Nuevo León,Economic,High Risk
2050,Liliana Georgina Cardona,56,162.13,7,619,0.38,Yucatán,Economic,High Risk
2051,Luis Vela,21,318.07,0,667,0.33,Hidalgo,Economic,Medium Risk
2052,Berta Úrsula Pabón Leal,64,122.71,43,561,0.38,México,Economic,High Risk
2053,Hernán Garibay Zamudio,29,170.95,4,531,0.21,Hidalgo,Economic,High Risk
2054,Porfirio Carmona Orellana,68,216.96,19,584,0.39,Tamaulipas,Economic,High Risk
2055,Lic. Hugo Merino,32,299.0,10,675,0.23,Durango,Economic,Medium Risk
2056,Ernesto Rincón Márquez,24,193.29,0,586,0.38,Jalisco,Economic,High Risk
2057,Ana Luisa Reina Laboy Véliz,27,108.6,8,538,0.32,México,Economic,High Risk
2058,Sr. Juan Villalobos,69,361.36,37,637,0.47,Tabasco,Economic,High Risk
2059,Lic. Rufino Serrato,21,,1,503,0.38,Morelos,Economic,High Risk
2060,José Eduardo Villalobos,61,436.87,26,594,0.55,Coahuila de Zaragoza,Economic,High Risk
2061,Dolores Olga Contreras,32,220.49,11,501,0.19,Distrito Federal,Economic,High Risk
2062,Estela Ofelia Yáñez Aguayo,21,189.88,0,624,0.43,Quintana Roo,Economic,High Risk
2063,Reina Barrios,29,205.44,6,513,0.44,Guanajuato,Economic,High Risk
2064,Perla Guillermina Sisneros Lugo,59,381.07,34,548,0.26,Morelos,Economic,High Risk
2065,Joaquín Saldaña,59,261.88,9,502,0.21,Tlaxcala,Economic,High Risk
2066,Araceli Jasso,36,402.44,4,677,0.57,Coahuila de Zaragoza,Economic,Medium Risk
2067,Lic. Teodoro Guerrero,55,187.23,18,567,0.46,Sonora,Economic,High Risk
2068,Mariana Jaqueline Espinal,31,345.95,0,544,0.28,Sonora,Economic,High Risk
2069,Abraham Benito Trejo Rosario,61,136.44,6,500,0.33,Michoacán de Ocampo,Economic,High Risk
2070,Eugenia Barela,35,171.97,13,661,0.15,Hidalgo,Economic,Medium Risk
2071,Aurelio Duarte,57,205.68,6,642,0.27,Guanajuato,Economic,High Risk
2072,Nadia Sofía Nazario,65,,29,620,0.38,Zacatecas,Economic,High Risk
2073,Citlali Sofía Marrero,28,,4,600,0.26,Baja California,Economic,High Risk
2074,Dra. Juana Zaragoza,66,130.38,29,675,0.24,Oaxaca,Economic,Medium Risk
2075,Lic. Estela Farías,47,131.79,4,540,0.34,Oaxaca,Economic,High Risk
2076,Lic. Bruno Granados,31,186.21,4,551,0.26,Morelos,Economic,High Risk
2077,Mariana Guadalupe Cardenas,42,164.68,7,571,0.59,Baja California,Economic,High Risk
2078,Leonardo José Luis Ávalos,59,460.93,14,680,0.58,Coahuila de Zaragoza,Economic,Medium Risk
2079,Abigail Nieto,67,277.15,7,629,0.1,Puebla,Economic,High Risk
2080,Conchita Nelly Jurado,52,319.83,30,571,0.26,Oaxaca,Economic,High Risk
2081,Amalia de la Rosa Quiñónez,59,382.98,30,605,0.22,Quintana Roo,Economic,High Risk
2082,Jacinto Escobar,64,,14,616,0.47,Michoacán de Ocampo,Economic,High Risk
2083,Gabriela Rosa Abreu Meléndez,43,192.53,13,570,0.15,Tabasco,Economic,High Risk
2084,Georgina Carla Hernández Negrete,27,387.08,5,568,0.15,San Luis Potosí,Economic,High Risk
2085,Francisco Mena,25,454.2,0,571,0.51,Sinaloa,Economic,High Risk
2086,Sr. Diego Jurado,49,174.68,27,638,0.22,Campeche,Economic,High Risk
2087,Eugenio Augusto Serna Nieves,38,99.54,13,504,0.33,Hidalgo,Economic,High Risk
2088,Aida Bañuelos Dueñas,28,216.43,4,680,0.24,Yucatán,Economic,Medium Risk
2089,Reynaldo Zavala,57,207.97,18,666,0.55,Guanajuato,Economic,Medium Risk
2090,Marco Antonio de la Garza,31,152.95,11,664,0.19,Quintana Roo,Economic,Medium Risk
2091,Yuridia Aldonza Ramírez,70,249.83,15,577,0.58,Distrito Federal,Economic,High Risk
2092,Graciela Nava Olvera,38,416.01,16,584,0.47,Michoacán de Ocampo,Economic,High Risk
2093,Lourdes Cynthia del Valle Arreola,26,94.56,3,656,0.51,Guerrero,Economic,Medium Risk
2094,Julio César Ozuna Valle,58,645.16,9,586,0.4,Baja California Sur,Economic,High Risk
2095,Raquel Angélica Tapia,24,137.71,2,615,0.35,Jalisco,Economic,High Risk
2096,Rufino Partida Ayala,43,231.15,1,607,0.1,San Luis Potosí,Economic,High Risk
2097,Mayte Sáenz Valencia,69,214.66,31,514,0.36,Nuevo León,Economic,High Risk
2098,Eloy Baeza,42,271.97,13,654,0.55,Veracruz de Ignacio de la Llave,Economic,Medium Risk
2099,Berta Martha Borrego Puente,34,267.01,9,587,0.16,Sinaloa,Economic,High Risk
2100,Lic. Salma Balderas,22,145.8,1,590,0.13,México,Economic,High Risk
2101,Modesto Zeferino Sandoval,51,157.74,12,581,0.26,Veracruz de Ignacio de la Llave,Economic,High Risk
2102,Guadalupe Rosa Archuleta Espinosa,56,328.82,11,500,0.48,Puebla,Economic,High Risk
2103,Pedro Francisco Javier Mireles,24,282.03,0,518,0.36,Michoacán de Ocampo,Economic,High Risk
2104,Dr. Antonio Ulloa,33,298.03,10,513,0.16,San Luis Potosí,Economic,High Risk
2105,Francisco Javier Dueñas Curiel,47,353.54,3,515,0.44,Distrito Federal,Economic,High Risk
2106,Sra. Alicia Laureano,38,303.83,15,630,0.41,Nayarit,Economic,High Risk
2107,Cynthia Zayas Alva,42,246.12,6,600,0.38,Colima,Economic,High Risk
2108,Dr. Mauricio Arellano,33,168.32,7,635,0.43,Distrito Federal,Economic,High Risk
2109,Marcos Rafaél Serrano Tijerina,64,312.09,10,543,0.45,Yucatán,Economic,High Risk
2110,Camilo Adalberto Leiva,45,167.35,0,619,0.42,Baja California,Economic,High Risk
2111,Aldo Mariano Badillo Candelaria,23,255.48,0,634,0.41,Tlaxcala,Economic,High Risk
2112,Benito Nava,57,221.9,34,644,0.34,Querétaro,Economic,High Risk
2113,Rosa Amelia Urbina,24,138.75,1,635,0.13,Morelos,Economic,High Risk
2114,Mateo Gutiérrez Salcido,29,152.03,0,540,0.55,Zacatecas,Economic,High Risk
2115,Dra. Ruby Nazario,53,277.85,8,578,0.22,Colima,Economic,High Risk
2116,Alonso Ayala,59,292.38,5,663,0.4,Guerrero,Economic,Medium Risk
2117,Nicolás Eduardo Laboy Gaitán,56,343.91,23,654,0.17,Michoacán de Ocampo,Economic,Medium Risk
2118,Mercedes Carmen Esquibel,23,155.13,0,529,0.52,Coahuila de Zaragoza,Economic,High Risk
2119,Srita. Estela Vargas,32,214.61,3,531,0.4,Guerrero,Economic,High Risk
2120,Juan Carlos Navarro Guajardo,57,288.29,23,562,0.52,Michoacán de Ocampo,Economic,High Risk
2121,Claudio Loera,53,548.93,16,658,0.41,Colima,Economic,Medium Risk
2122,Esparta Cisneros,37,159.02,13,574,0.44,Guanajuato,Economic,High Risk
2123,Isabel Manzanares,63,398.17,9,638,0.11,Chihuahua,Economic,High Risk
2124,Bianca Raquel Armenta,53,258.52,33,618,0.23,Tabasco,Economic,High Risk
2125,Raúl Mejía Saldaña,27,97.7,0,524,0.14,Colima,Economic,High Risk
2126,Srita. Carlota de la Fuente,29,219.79,2,568,0.23,Morelos,Economic,High Risk
2127,Eugenio Ricardo Rincón Núñez,29,93.75,2,578,0.57,Tlaxcala,Economic,High Risk
2128,Lorena Lourdes Castro Méndez,57,144.46,8,571,0.35,Colima,Economic,High Risk
2129,Ing. Caridad Leyva,58,289.11,21,563,0.51,San Luis Potosí,Economic,High Risk
2130,Víctor Córdova Maya,62,250.88,26,599,0.42,San Luis Potosí,Economic,High Risk
2131,Teresa Esparza Santillán,24,130.32,0,652,0.39,Sinaloa,Economic,Medium Risk
2132,Dr. Arturo Ozuna,63,206.95,42,625,0.47,Baja California,Economic,High Risk
2133,Carolina Perla Moya Serna,36,228.56,5,678,0.18,Zacatecas,Economic,Medium Risk
2134,Alta  Gracia Jiménez Raya,59,259.51,0,615,0.51,Campeche,Economic,High Risk
2135,María Luisa Lilia Duarte,70,340.55,9,564,0.18,Chiapas,Economic,High Risk
2136,Sr. Leonel Ornelas,50,157.61,23,626,0.24,Distrito Federal,Economic,High Risk
2137,Julio Darío Calvillo Molina,24,143.9,5,515,0.46,Distrito Federal,Economic,High Risk
2138,Sr. Francisco Javier Santana,29,313.23,5,612,0.55,Colima,Economic,High Risk
2139,Martha Julia Casárez Perea,55,139.93,25,518,0.5,Baja California,Economic,High Risk
2140,María Teresa Salgado,49,272.47,3,569,0.33,Zacatecas,Economic,High Risk
2141,José Carlos Bahena,29,388.6,2,532,0.26,Sinaloa,Economic,High Risk
2142,Irma Carolina Menéndez Pabón,68,225.81,17,656,0.52,Aguascalientes,Economic,Medium Risk
2143,Fidel Rodolfo Zúñiga,42,209.28,5,548,0.13,Quintana Roo,Economic,High Risk
2144,Lucía Becerra Véliz,59,175.16,21,525,0.35,Hidalgo,Economic,High Risk
2145,Ana María Linda Figueroa Mateo,35,259.94,2,605,0.42,Nuevo León,Economic,High Risk
2146,Dr. Roberto Cepeda,48,189.23,11,658,0.57,Zacatecas,Economic,Medium Risk
2147,Martín Toro Ordóñez,32,202.44,6,588,0.41,Sonora,Economic,High Risk
2148,Miguel Ángel Luis Manuel Olvera Guardado,29,337.27,2,646,0.36,México,Economic,High Risk
2149,Dr. Adalberto Reynoso,61,220.03,11,652,0.38,Puebla,Economic,Medium Risk
2150,Ana Luisa Anabel Marín,36,364.18,7,539,0.24,Nayarit,Economic,High Risk
2151,Miguel Ángel Amador Rosario Lovato,53,250.79,3,659,0.12,Hidalgo,Economic,Medium Risk
2152,Rosario Tórrez Vega,35,257.92,3,543,0.55,Hidalgo,Economic,High Risk
2153,Beatriz Perla Herrera,26,592.94,4,592,0.59,Chiapas,Economic,High Risk
2154,Rufino Ramón,60,390.23,13,634,0.35,Hidalgo,Economic,High Risk
2155,Israel Moreno,49,276.67,25,568,0.48,Chihuahua,Economic,High Risk
2156,Aurelio Cruz,35,145.36,8,527,0.4,Baja California,Economic,High Risk
2157,Ángel Fernando Reynoso Gallardo,62,123.43,40,506,0.25,Colima,Economic,High Risk
2158,Indira Virginia Holguín Vergara,37,295.85,7,504,0.18,Hidalgo,Economic,High Risk
2159,Rosa Eva Méndez Fernández,67,296.51,7,645,0.4,Yucatán,Economic,High Risk
2160,Jaime Cortez Palomino,36,129.46,7,663,0.2,Querétaro,Economic,Medium Risk
2161,Blanca Itzel Anaya,26,132.42,1,620,0.33,Querétaro,Economic,High Risk
2162,Laura Anel Ocampo Madrid,50,349.5,20,542,0.26,Guanajuato,Economic,High Risk
2163,Esparta Verduzco León,62,148.41,16,579,0.15,Puebla,Economic,High Risk
2164,Estela Andrea Salinas,47,246.35,14,544,0.5,Nayarit,Economic,High Risk
2165,Lic. Hermelinda Villarreal,27,367.04,7,527,0.17,Guanajuato,Economic,High Risk
2166,Teresa Pilar Pulido,67,255.07,5,517,0.55,Durango,Economic,High Risk
2167,Javier Cortez,65,187.17,17,674,0.33,Yucatán,Economic,Medium Risk
2168,Yeni Angélica Miranda,24,281.76,0,535,0.35,Sinaloa,Economic,High Risk
2169,Rosalia Esther Soliz Ayala,60,176.5,22,660,0.21,Michoacán de Ocampo,Economic,Medium Risk
2170,Srita. Nadia Roque,45,,24,550,0.5,Tamaulipas,Economic,High Risk
2171,Teodoro José Luis Estrada Domínguez,30,282.91,4,587,0.48,Tlaxcala,Economic,High Risk
2172,Renato Ricardo Montoya,37,525.99,19,585,0.2,Nayarit,Economic,High Risk
2173,Aldonza Alta  Gracia Cabrera,59,191.82,31,617,0.37,Querétaro,Economic,High Risk
2174,Claudia Julia Llamas Mascareñas,67,170.56,4,556,0.47,San Luis Potosí,Economic,High Risk
2175,José Luis Ulloa,53,343.13,1,599,0.58,Sinaloa,Economic,High Risk
2176,Andrea Úrsula Barrios Hidalgo,28,149.21,7,612,0.49,Campeche,Economic,High Risk
2177,Dr. César Toledo,49,324.15,11,591,0.56,Quintana Roo,Economic,High Risk
2178,Claudio Esquivel Figueroa,21,,1,653,0.51,México,Economic,Medium Risk
2179,Srita. Celia Valdés,27,311.25,1,533,0.36,Baja California Sur,Economic,High Risk
2180,Gabriela Montes Espino,28,296.04,0,629,0.48,Guanajuato,Economic,High Risk
2181,Vanesa Ulibarri,28,315.51,0,645,0.58,Sinaloa,Economic,High Risk
2182,Rolando Pineda,67,165.61,36,637,0.52,Distrito Federal,Economic,High Risk
2183,Ramón Lorenzo Villalpando Olvera,63,254.84,17,644,0.58,Guanajuato,Economic,High Risk
2184,Patricia Figueroa,51,350.81,6,617,0.22,Nuevo León,Economic,High Risk
2185,Rubén Concepción Vázquez,46,140.85,22,631,0.59,Campeche,Economic,High Risk
2186,Srita. Marisol Reséndez,58,173.91,5,525,0.58,Campeche,Economic,High Risk
2187,Itzel Mariana Monroy,44,175.24,1,594,0.56,Campeche,Economic,High Risk
2188,María Eugenia Luz Villegas,42,191.77,12,667,0.41,Sonora,Economic,Medium Risk
2189,Porfirio Jorge Herrera Gonzales,57,249.05,15,631,0.32,Nayarit,Economic,High Risk
2190,Elvira Solano,33,275.54,5,630,0.38,Sinaloa,Economic,High Risk
2191,Enrique Jacobo Ureña,50,251.37,2,651,0.57,Campeche,Economic,Medium Risk
2192,Mitzy Dulce Gamez,62,,13,637,0.33,Coahuila de Zaragoza,Economic,High Risk
2193,Elias Jorge Aranda Marrero,55,282.49,17,519,0.11,Colima,Economic,High Risk
2194,Srita. Cristina Mercado,53,204.69,7,543,0.24,Quintana Roo,Economic,High Risk
2195,Sr. Alvaro Manzanares,69,153.14,17,518,0.3,Tamaulipas,Economic,High Risk
2196,Rufino Francisco Gaona,67,151.35,43,671,0.57,Distrito Federal,Economic,Medium Risk
2197,Julio Gerónimo Marroquín,48,304.91,17,666,0.23,Campeche,Economic,Medium Risk
2198,Germán Gregorio Amaya,27,170.34,3,513,0.42,Sinaloa,Economic,High Risk
2199,Ing. Salvador Limón,60,388.32,26,666,0.17,Campeche,Economic,Medium Risk
2200,Ana Citlali Villanueva,29,368.79,5,554,0.3,Sonora,Economic,High Risk
2201,Soledad Zapata,28,188.8,5,671,0.31,Puebla,Economic,Medium Risk
2202,Nayeli Olivas Leal,35,182.96,5,555,0.27,Tabasco,Economic,High Risk
2203,Emilio Eugenio Galindo Quintero,68,77.02,18,675,0.14,Colima,Economic,Medium Risk
2204,Conchita Padilla Soto,57,223.65,29,534,0.34,Guerrero,Economic,High Risk
2205,Ivonne Cisneros,26,204.94,3,652,0.32,Aguascalientes,Economic,Medium Risk
2206,Sr. Carlos Camarillo,49,192.91,3,608,0.38,Coahuila de Zaragoza,Economic,High Risk
2207,Lic. Jacinto Saldivar,40,217.5,8,561,0.29,Hidalgo,Economic,High Risk
2208,Hugo Evelio Guevara Cervantes,44,164.52,15,634,0.58,Quintana Roo,Economic,High Risk
2209,Sr. Ignacio Solorio,49,161.44,13,633,0.53,Tamaulipas,Economic,High Risk
2210,Felipe Lucas Padrón Matos,40,155.76,2,546,0.5,Sonora,Economic,High Risk
2211,Augusto Eduardo Melgar,22,273.18,0,678,0.17,Campeche,Economic,Medium Risk
2212,Evelio Jimínez Olmos,70,315.2,37,666,0.31,Jalisco,Economic,Medium Risk
2213,Hermelinda María Cristina Prado Carreón,26,271.0,1,635,0.29,Tamaulipas,Economic,High Risk
